mandt,id,prodId,pgId,sizeUOM,height,depth,width,price,taxrate,toPriceCurrency_code,description
001,e9ef2bd1-6392-40bc-a976-168f31879e43,ut,6,API,16,82,28,76.12,1.8,CNY,Nulla suscipit ligula in lacus.
001,e4ed67e8-1c06-4a69-bd14-93eb67a81020,integer,1,AUS,85,26,55,160.54,1.39,ZAR,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
001,8c0303c4-a829-4532-b717-3afa40257da7,turpis,3,AUS,11,6,23,993.74,4.37,EUR,Nunc purus.
001,f8204fe2-ef08-4575-8817-e249f1d853ba,tortor,5,API,8,57,10,305.23,22.29,PHP,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,9eefa7cb-55d2-42ff-913e-c4bc30e18f96,in,1,%NT,87,69,27,771.3,21.18,BRL,Nunc rhoncus dui vel sem.
001,81355b8e-ed18-4c63-ab20-f8a1cece7d16,non,5,%NT,13,92,4,147.6,4.05,ZAR,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,11708f17-2f13-4eca-ab1c-3bc56b98acba,leo,7,APL,99,96,18,307.54,13.04,EUR,Integer tincidunt ante vel ipsum.
001,12b7626c-f31a-44fd-8d4d-027200a76704,sit,5,API,79,20,43,831.05,14.7,KZT,Quisque id justo sit amet sapien dignissim vestibulum.
001,9e67c90f-bd9f-4285-bac1-be0714774f3d,ultrices,2,API,22,38,12,987.47,21.49,CNY,Pellentesque eget nunc.
001,e95c7a83-0b4f-42f6-a224-e4102ec0ac4d,dolor,3,APL,95,33,20,57.88,2.16,EUR,Donec ut dolor.
001,e922ba99-07bc-4283-821b-d52943d9dd8a,fusce,1,DY,43,88,87,600.9,11.36,GTQ,Donec ut mauris eget massa tempor convallis.
001,c6b4aa2c-b220-4ad3-9a27-b647883b41c8,ante,6,APL,94,75,51,945.07,6.32,EUR,Curabitur in libero ut massa volutpat convallis.
001,8e2c75e8-3b5c-4ef3-8e14-2c740b13369a,arcu,5,DY,84,7,66,878.04,11.56,PHP,Suspendisse potenti.
001,bb391f38-0475-406e-9881-9cec3f4fe943,suspendisse,2,APL,82,88,92,994.01,39.84,CNY,Maecenas rhoncus aliquam lacus.
001,a42ebf34-81db-45bd-8c44-28163d68b258,nulla,6,API,35,20,23,195.22,1.55,VEF,Aliquam quis turpis eget elit sodales scelerisque.
001,3185e14b-97a5-47e6-96a2-2abeda557efc,nulla,3,%,61,75,34,107.61,13.07,COP,Vestibulum rutrum rutrum neque.
001,44095ed0-9938-4117-9f23-b3bcb3d2bea1,maecenas,5,ADV,64,25,8,410.27,19.19,PYG,Vivamus tortor.
001,fb8d194f-ee02-4fad-bd49-8752f89d0691,dapibus,4,ADV,99,9,51,165.29,30.53,AZN,Morbi ut odio.
001,91e6f5a8-77fc-44f2-9845-e4e2c88d0c17,est,4,AUS,77,59,88,909.96,6.77,CNY,Duis ac nibh.
001,24c2cc1e-be9e-4280-9f99-4ebd562af43c,nibh,3,APL,66,76,24,961.08,20.73,EUR,Morbi non quam nec dui luctus rutrum.
001,41c17e2a-0991-4142-9902-6bdd55448ed6,urna,7,%NT,92,86,11,277.34,14.6,EUR,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
001,30de702d-707e-426e-998c-d015d7880d1d,felis,2,%,1,78,100,501.8,31.7,CNY,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
001,79015c40-8955-48f8-a3e1-e7a02a2eea1a,ante,6,AUS,82,93,97,581.19,17.88,IDR,Ut tellus.
001,9dd2a408-ce87-4d8d-8141-89a736c2a6f4,vitae,5,API,50,52,46,972.63,32.02,CNY,Duis ac nibh.
001,466a002d-9437-4dec-b749-56e6dda35e44,nulla,6,%NT,67,32,14,349.68,39.56,CZK,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
001,af51f706-6e0b-4866-9f1c-fcc81482a56f,integer,5,ADV,34,45,72,289.82,12.32,BIF,Praesent blandit.
001,a349b71d-5a07-48b4-a449-03e993b81952,erat,1,DY,30,29,64,770.98,7.9,EUR,Nulla suscipit ligula in lacus.
001,a2f3d091-6b03-4304-94e1-0a993cd92929,odio,5,%NT,32,43,52,167.31,29.53,PLN,Nullam varius.
001,43df9ca2-c475-4934-8d2f-a0c59e67dde7,suspendisse,7,DY,51,85,31,996.73,25.14,CZK,Phasellus sit amet erat.
001,9b02b39a-4e98-456f-b175-982605374967,pede,5,%,91,13,41,301.88,10.08,CNY,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
001,67e18626-ebfb-46a2-ae0a-bbd66062c45e,luctus,6,APL,58,81,29,119.94,34.67,PLN,Aliquam quis turpis eget elit sodales scelerisque.
001,c1126bf7-5859-49eb-9599-ccaa98d18fd0,semper,7,DY,54,88,85,734.75,21.47,CNY,Nulla ac enim.
001,b2b32ffd-0117-438a-a682-860372785b41,lobortis,5,DY,39,59,12,477.5,32.19,CNY,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
001,41c35c27-f3fc-47d3-a53f-d78a09acb496,ipsum,1,API,59,75,54,138.38,23.99,RUB,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.
001,566508a6-cfc2-43a5-b7f8-711ee8a8b7ba,ut,3,%NT,79,69,20,91.07,22.18,RUB,In sagittis dui vel nisl.
001,3cd0ab93-29b0-49f4-8226-1102d6c1a375,vitae,1,AUS,95,18,10,392.9,38.57,PLN,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,db3b2748-cdd0-4ced-8152-f721a3d21fc0,nibh,1,%NT,34,13,54,748.66,21.35,MKD,In hac habitasse platea dictumst.
001,b152c937-fe39-4cd0-ad8c-3590d764e2da,lacus,5,AUS,78,57,58,527.04,20.93,NZD,In hac habitasse platea dictumst.
001,98a3f4a3-310f-4dc3-b9f6-b2af621c395c,in,4,DY,78,12,24,96.15,30.5,VND,Aliquam non mauris.
001,a289d4a5-c475-46bd-b797-05ffac899fbb,tortor,1,ADV,49,44,35,681.96,7.15,CNY,Curabitur in libero ut massa volutpat convallis.
001,bd33f1f4-4230-4905-8a0f-8eba0620a798,interdum,6,DY,85,19,72,596.44,4.49,CLP,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
001,69ae06c6-600a-40fc-9ac2-8d0583d00723,dapibus,7,%,33,70,47,489.05,32.89,CNY,Aliquam sit amet diam in magna bibendum imperdiet.
001,add4bf8f-3bcb-43ff-a49c-2261125bc9d7,justo,2,API,15,72,58,830.29,17.43,KZT,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
001,28d28ce7-94b7-46bc-8562-b5b3cb2bf692,congue,1,API,29,67,1,219.15,19.97,CNY,Nullam sit amet turpis elementum ligula vehicula consequat.
001,0d549deb-f556-474e-9c14-2309e942a012,felis,4,AUS,17,26,22,797.32,9.14,PHP,Curabitur in libero ut massa volutpat convallis.
001,c33dde19-d727-4028-8cfa-04c97f0823b7,ac,2,%NT,19,23,14,386.16,22.88,CNY,Donec vitae nisi.
001,b06ba4af-ab44-4115-b6ed-06a4b9244c7e,mi,3,APL,5,38,42,614.4,10.01,RUB,Aenean fermentum.
001,58bb5c30-8478-4fb4-9662-10a9a2aca2fe,justo,7,%NT,43,81,37,178.89,8.45,CNY,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,54a71761-a8e0-4703-9de6-902bf608319e,sapien,3,DY,3,92,79,837.98,15.45,IDR,Etiam faucibus cursus urna.
001,723382d4-efd0-4d2b-9732-9ab047ce6396,phasellus,1,APL,76,32,22,682.24,19.49,IDR,Cras pellentesque volutpat dui.
001,f33ea38f-0b26-47c4-b517-89c2fbbbb0a8,ultrices,5,API,38,76,47,182.36,14.69,THB,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
001,f4b9b5f6-c869-4e74-931d-614d3242a011,a,5,DY,67,28,33,42.28,25.8,CNY,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
001,120cc022-f9f1-4d41-bcb5-1d743852a619,ultrices,6,AUS,83,100,95,494.53,17.26,IDR,Morbi non quam nec dui luctus rutrum.
001,1b45c36c-de8b-49e1-8242-f933c41f92ae,molestie,1,API,33,67,83,426.7,29.48,CNY,Cras in purus eu magna vulputate luctus.
001,4922c3fc-7795-497b-b6d3-a8a518375293,arcu,7,%NT,13,75,19,139.87,39.97,BRL,In sagittis dui vel nisl.
001,ade6239d-3c19-4474-b7d5-5a499b647fe9,pellentesque,5,APL,51,37,37,333.68,24.47,CNY,In blandit ultrices enim.
001,6a035cc1-7e73-4d9d-a936-673c78f11a8a,nulla,4,API,27,14,33,917.78,39.17,SEK,Cras in purus eu magna vulputate luctus.
001,ade3509c-f0c0-49dd-a7d3-c971a3ba5110,nulla,1,API,69,100,99,272.53,3.19,PHP,Phasellus in felis.
001,0950c026-df6c-4c31-9480-2588dc8cb461,et,5,DY,59,38,9,149.94,13.34,TND,Morbi non quam nec dui luctus rutrum.
001,8cd4b2a3-816c-4da2-951a-4e2097a66d18,tellus,6,AUS,29,17,62,155.59,39.56,EUR,In blandit ultrices enim.
001,d5a22e3a-64f3-415f-9ffa-ab37745ef5f4,amet,3,%NT,16,31,7,325.65,14.53,BRL,Nulla ut erat id mauris vulputate elementum.
001,5c11cd4e-c99c-4255-9df5-bf0adf30f2b0,sapien,6,API,53,72,92,354.19,4.25,IDR,Donec dapibus.
001,a4a73e3a-9ff1-4a47-a6d7-14d47b7fd9da,neque,7,AUS,67,12,67,341.59,2.94,CNY,Aliquam non mauris.
001,97d2929b-8e33-45fc-9b54-a3fbfe4a85b6,dolor,7,ADV,66,2,7,365.18,3.4,PLN,Nunc nisl.
001,77dc75b6-be32-4ed2-93d2-30f53d790c2d,nonummy,4,APL,8,16,55,691.33,3.88,PHP,Nulla tellus.
001,6cbf7b58-1506-422c-9047-72b78437aa67,pede,6,%NT,69,41,68,293.01,5.41,IDR,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,666bc6af-6110-49ff-aa8c-b1eead34ffd2,in,1,APL,3,46,12,703.57,10.46,PLN,Fusce posuere felis sed lacus.
001,3e08b53a-cccc-4b0d-9be1-bff2eb3ba231,vel,2,%,18,90,78,897.3,7.28,CNY,Proin interdum mauris non ligula pellentesque ultrices.
001,cfdfb339-b1ef-4bb8-9b00-cef72c63682d,quisque,2,DY,84,21,57,606.47,13.63,PEN,Maecenas ut massa quis augue luctus tincidunt.
001,8752300d-dd36-4014-b799-f568b40be015,morbi,2,ADV,79,5,7,596.95,28.46,SOS,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
001,270ec9bf-61c5-4a6e-930d-846e5887022c,aliquam,6,AUS,94,14,92,491.68,34.17,RUB,Praesent blandit lacinia erat.
001,e40af3f0-de8e-477a-a8b4-b415bef1c1fb,eu,7,APL,56,30,21,328.19,3.61,DOP,Aliquam non mauris.
001,eb52b446-391e-43ff-bc97-33e091e7b29b,volutpat,7,%,16,33,100,709.39,15.14,IDR,Maecenas pulvinar lobortis est.
001,eb87fbb2-ddd5-4d84-a372-4b39d356b8aa,nam,5,ADV,31,34,49,812.55,32.18,XOF,Integer ac neque.
001,7253933b-b780-44c5-b1a3-195adf9ffccf,magnis,5,%NT,3,28,68,528.09,25.27,ARS,Donec dapibus.
001,e7725761-4750-45cb-9482-de0b8fe6622a,in,5,DY,54,59,42,7.07,4.16,CUP,Donec semper sapien a libero.
001,be7a182e-3003-4254-a20f-4c458d35cc74,aliquet,6,ADV,77,31,99,83.04,1.56,CNY,Maecenas tincidunt lacus at velit.
001,0efb1d52-01aa-480c-8c0d-b6cb790ced28,pretium,6,AUS,21,84,25,737.73,1.18,ZWL,Duis ac nibh.
001,88463866-8b44-41f7-b47b-5f942fb63eca,tempus,7,ADV,71,76,47,189.74,27.27,IRR,In hac habitasse platea dictumst.
001,48d890c4-539a-4575-9f52-5b48971722a4,eget,2,%NT,94,90,74,210.61,23.81,DKK,Nulla facilisi.
001,f919cf33-7e82-4574-a92c-e7a5860f42b4,amet,5,API,73,68,42,978.34,39.17,IDR,Duis aliquam convallis nunc.
001,f74cbb9b-1eb1-40ae-b80f-40ce622d1409,ut,7,APL,41,57,50,638.65,10.56,COP,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
001,e8124b99-0c2f-4b49-bb64-a96cf825cebc,curabitur,3,ADV,93,7,94,550.04,12.68,CNY,Morbi non lectus.
001,42bd22dd-9898-4f4f-86fc-d524137c3116,lectus,2,API,58,4,37,661.6,26.41,USD,Fusce posuere felis sed lacus.
001,96bc849f-d5e1-4b8d-abb5-ff6ecfb7c464,orci,6,API,31,98,19,155.88,22.22,RSD,Cras pellentesque volutpat dui.
001,7a30e3ac-d70f-4f14-a9c7-3b65f82138e5,in,1,API,61,68,28,683.87,30.6,CNY,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
001,5fc0a75b-e432-4ce0-aff9-dfc94261dfce,lacinia,7,AUS,16,43,61,198.15,24.48,IDR,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
001,cccba87f-7aba-48b8-b272-98ff98ae0e98,lacus,4,API,74,79,63,916.12,10.08,CNY,Ut at dolor quis odio consequat varius.
001,35a0994b-4e77-413d-b8d1-5cd7816c375d,tempus,1,AUS,32,22,49,695.9,8.28,CHF,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
001,20841101-fd0f-4ae3-8420-ec196505526f,condimentum,3,AUS,86,43,87,245.45,38.34,EUR,Morbi porttitor lorem id ligula.
001,61977f45-8703-4fb0-8bab-3e3529c7f3f1,vulputate,2,APL,5,46,64,308.89,12.16,PLN,Phasellus in felis.
001,abbad396-5c4b-421c-80b2-08f3162dc406,nisl,6,APL,22,98,98,631.45,33.39,SEK,Morbi vel lectus in quam fringilla rhoncus.
