mandt,id,prodUUID,description,toCountry_code,status
001,f5e0771c-bc25-4785-a068-07fb798ebb10,f250a486-ec06-45e6-b4ae-b2a7ebfd9662,Sed vel enim sit amet nunc viverra dapibus.,FR,GIMO
001,01049b94-aa37-4f44-b23c-2513a0cc7cfe,734e0d98-a377-44c3-8973-6afe0a01ef7e,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",CZ,MET^A
001,0a76e075-26e6-4912-bd57-5c4ab1948789,d0d428f6-5c97-49c8-91b4-165b2cc3b8e0,Etiam justo.,MU,VOC
001,645dc982-6388-4b70-a3b7-4a68faa7e443,dbb5bfb0-5ba0-4b1d-9f4f-d1eb7545fbfd,Nam dui.,ET,CCCL
001,6ee63d85-8289-4649-8e5f-4260e1e429f9,c8668f20-4dea-4146-a874-8eeccaf15b4e,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",YE,SCHW^B
001,a25ee8ba-c0c6-442f-a198-a8d74bed6b47,b65c4cd2-ce06-44b2-afaa-24656f2d9ed4,Pellentesque at nulla.,CN,SORL
001,8f860896-2a62-4661-9932-5ea90299f635,093a5573-61ec-4bf1-a685-14e189e2f42d,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",AF,CPAH
001,bd5634c4-cd48-4b40-9766-9070315ffa57,d1486fb8-7abb-4ab4-a0df-568e4f6aa198,Fusce consequat.,MM,TWNK
001,871b3f10-7806-4485-b58f-52cc046fee8d,d3d8c3e0-68cd-42bd-821e-982a67c9d753,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",AF,NCBS
001,a999011a-1130-4416-b968-536e35683d96,c0b3599c-a702-4990-8a1f-621ed580f781,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",PH,ADSW
001,8fa3848a-bc92-4ef0-8995-455189b79008,6c663631-2aff-45a3-b8ae-351125269182,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",NO,IO
001,c4edd82d-6a99-40de-9da8-4095e055636f,a3294aa1-d0f2-4322-8b60-b7c1b99b766b,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",FR,USB^M
001,644e4d66-4e37-4b71-8ec9-23bbbe448759,c20d09a1-f2b5-4b7d-a594-43eef71773c4,Proin risus.,PH,EDI
001,df22c47b-43c0-418e-ae87-c48c05c8ea64,b6d20164-4fae-43e0-ae8c-f34c10133d98,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",RU,PSCD
001,311f03ac-dac6-4159-81ce-1e6a7e1e91cd,8e727458-01ae-4b84-a2c4-5bd90c725a5b,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",CN,CATS
001,2e3370d1-e185-4ae0-825a-cee9dd1f1c27,922f7f25-f738-40b3-a314-48377fc8eefe,Donec posuere metus vitae ipsum.,PL,APEI
001,ded8ab49-6d5e-4d8c-b421-6473ecfc8555,4f354d7b-322e-41cb-b1c8-7084aefc5020,Aliquam quis turpis eget elit sodales scelerisque.,JP,HK
001,33a07c97-968e-4c3d-95c2-353e4b370d87,d86fe931-1cb3-4061-9123-36a56e7891f5,Aliquam sit amet diam in magna bibendum imperdiet.,ID,SGRP
001,87d9504f-1f71-4d60-8e25-d6a23629a4c7,3e877cde-b70b-464a-95e1-fcfa56813610,Suspendisse accumsan tortor quis turpis.,CA,RVLT
001,be5013dc-4f13-474b-97fb-44ba01de3fe5,1b0f6ae6-e81b-44f4-81fb-04fa0b4c25c2,Integer ac leo.,PH,NMK^B
001,4f021ad5-f4e9-44c3-a286-9e1fb7912695,7b27865a-a05c-4751-9db4-b7fa6d157a89,Suspendisse potenti.,CO,AOBC
001,634ebc74-ebe1-430c-a4e2-9e62119261d4,78a6ddd6-a45b-40af-924f-01c373b3baa2,Etiam vel augue.,MN,ISTR
001,7b114561-75a5-407a-9f19-cdeee8f23135,38753dc8-2fbf-4b4f-9f9e-250c84ddf048,Nulla tempus.,CN,WFC^Q
001,f743cc16-5eb6-4d7a-9cef-c532f7971281,229129cf-54f3-4e0c-b7c7-7f30d1c52115,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",PH,CVCY
001,ec769ed8-a536-49a5-b1ed-360b3c754ec1,4c47d1a8-ebac-4eaf-bae0-bf916ce162bc,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",DO,AXTA
001,f78324eb-45cc-49e5-aac7-83dbacbb44b1,39b31a45-49c7-4573-b34b-3c3df76a2541,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,NP,ESGU
001,61b942e7-1cb2-4510-b340-555ee842f37f,4b07d379-b90d-4bb6-93d2-ae3b7c525d39,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",US,FTHI
001,31cfad30-7629-4bbe-b493-2d3a964a497c,f7e821a6-6820-427a-91c6-f0d07fe24c8f,Etiam vel augue.,PH,PAGG
001,ee244e80-69e9-41ea-99ff-703d216b76b2,3656f056-9777-4c49-a373-dbaf768af486,Integer a nibh.,BD,SHIP
001,b0ee9cfb-ede1-4387-8ac0-29706e312052,945c4df8-e76a-4192-a873-afbb9d7d6764,Vivamus tortor.,GM,INST
001,17e1b64b-9f6f-40c0-8c6e-bd02f1f37445,b058a815-8771-4835-9ff4-cdbf87f13ebd,Duis consequat dui nec nisi volutpat eleifend.,CN,WNRL
001,cb0aee3a-38c6-44c7-803c-cbfda55af8ef,fb9a7cd5-7600-4dd9-98c5-fa4abbc053fd,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",PY,OLBK
001,94b45d82-732f-4423-884a-8f492c08223a,ab0786f5-cca5-44d0-a8e2-f934f74eb31c,Curabitur convallis.,UA,FFBC
001,7d05528a-562b-4ded-a083-d2b016893230,180b0cdc-f3e9-4e51-bc04-e6a33c1aa527,Sed accumsan felis.,PT,INGN
001,d4e71c8a-495a-437a-9196-f69d41b788de,2a0c776e-cdb3-4ad8-ab20-34c0799eb3b4,Suspendisse potenti.,JP,PEZ
001,b59eb28c-e16c-4166-aca4-82488e42bc9f,b0be3a41-5ab7-4f3a-95f1-e5831e133f80,In blandit ultrices enim.,AR,OHI
001,b31de291-76c1-4c84-8c7c-a24ab301a286,eb2dc285-dc1c-49ad-9893-55fa28ef717c,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",CN,ACAD
001,55eab4dd-c6bd-45a6-9655-feeebbea05c4,072ac40b-d2f1-4d60-9f1c-904da4b4321b,Praesent blandit lacinia erat.,CN,GMZ
001,ef0d7cac-fefa-42d0-9fbe-2475444c47c2,28647be1-fc4f-4983-9b54-95f218a78cfb,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",US,OTIC
001,c2f00527-b4be-400c-9109-1c4b70dbe575,0351f85f-b137-4fb9-9f38-61ddf3d73ddd,Vestibulum rutrum rutrum neque.,SY,OB
001,0ed3ea71-087d-4c0c-ae58-576861eb9115,67138b8e-b41a-4f9a-a425-aeeca80f3d21,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,BR,PTSI
001,f6f3d83d-8ae9-436a-b7c3-e9e8967c9692,9df329c2-4385-4867-a8c0-fabc7d961bbe,Pellentesque ultrices mattis odio.,JP,MXPT
001,fd3f9de0-e588-4b93-82d1-7e007c36893b,0d7f9a13-5912-4a06-b91c-147144946f40,Fusce posuere felis sed lacus.,PT,OXLCO
001,750ef492-6be7-4d9f-aefa-e88ce5c1b0d6,b323aa4b-1b6f-4011-81ae-89e4a351554f,Fusce posuere felis sed lacus.,PT,CST
001,a2a0c4bc-c3aa-4d78-b77c-595b54a7ff46,9933ec8d-6104-4685-972d-7a7d21fae0f2,Aliquam quis turpis eget elit sodales scelerisque.,SE,VNO^L
001,6611947a-cd08-407b-88b8-73e1dd042e88,ae422485-0f74-4604-930b-9681497d8534,Vestibulum sed magna at nunc commodo placerat.,FR,RAS^C
001,3266f24f-ce93-4492-af77-c79e84a5c06c,94688958-587b-4f17-a3eb-4c5462909599,Aenean fermentum.,ID,SCHW^B
001,b89ea75e-5c02-4be9-b59e-84651c28e954,18afde77-296b-44a2-a23a-48f7d820e37b,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",ML,AGM^C
001,ab6bdc03-ec75-403b-b3ac-67f367c07374,b1ff8404-7a59-4186-9de8-866d9b2e7933,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",PL,LGND
001,05eb4473-40cd-4ddd-80a4-3278722ddb7f,bddfde31-35e1-4180-a3bb-3aa6501ac546,Donec semper sapien a libero.,CN,ARTNA
001,da6ebe57-cc05-4506-b83f-7d7c6b07e745,e69aeb72-5952-44bc-9e22-6a845fa03dce,Suspendisse potenti.,CN,EA
001,6fbe5368-4960-4247-ab5e-4626b089dfe5,9b37726c-d934-4d67-b758-7bcfb356d4da,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",PH,CBT
001,07df4697-374e-4c7c-bc4c-7c4c155dcde6,df79ae52-258c-4563-92de-d2c5a0542384,Morbi porttitor lorem id ligula.,PH,AEUA
001,4de6de4b-4e20-4ba2-8230-ec9b3bca366e,f0904f6f-0f47-454e-a7ac-6b57f6642415,Aliquam sit amet diam in magna bibendum imperdiet.,ID,KNOP
001,ddcfaccd-6a79-4fff-aa95-b0afb3bd5c17,95039364-17d5-4294-aebd-2f0768de4e6e,Quisque ut erat.,PL,DNP
001,b2cd3ada-618e-49da-a28d-4093b54697bb,957c67e7-da30-4978-8087-9173626cf312,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",VE,DAN
001,6a2ce826-48f0-45c2-afb4-4633e9fe99ac,8bc224fe-eb70-4154-af3c-03d85fcbfd0c,Aliquam quis turpis eget elit sodales scelerisque.,SE,ANDE
001,f75aea50-f02c-4ec8-9130-01ef440de3a4,92d5a454-ceed-4dd6-9a02-251684b2d45b,Donec vitae nisi.,PE,MUX
001,6ea21141-9f4a-4af8-9cac-c529f2127530,785098f4-f0a4-4d35-8c9b-180fd0186cba,Ut at dolor quis odio consequat varius.,HN,INVH
001,29e62cea-72a3-4d76-a2cd-400586aba133,83afb6ee-89bf-4cd2-a2e7-d201161a9e87,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",PT,MSFG
001,d1cc84d2-b2ef-4e58-b01c-3ef66c52c7a9,ce71f4f2-fe2a-489c-8eee-a2d709f70234,Praesent blandit.,TT,CCZ
001,71a00b2b-aab4-418b-ad4b-11b9cb37f120,b1e08bfa-90eb-46f9-98de-6b19ee513790,Fusce consequat.,BD,GS^I
001,8f714026-ee1f-4aa8-b43c-b50a9cd1ad28,9a30aa7d-8c12-4f5b-ae29-e19cda40caf8,Morbi ut odio.,TH,EIG
001,5cebc073-e4a7-4335-acba-b83bf0414c85,fc2f5a53-b2b5-4d9c-8dbb-8c52de35e5ac,Pellentesque viverra pede ac diam.,SE,NBTB
001,9d8a996e-9bae-4977-b237-982ef404db84,d779c039-280e-4998-836d-0400fe50da18,Ut tellus.,ID,AUPH
001,a8ef8197-71c4-45bd-8a3d-8c8e356b88bb,6c7c71ad-af5c-46d1-993d-be58020dd5b5,Nunc nisl.,CN,ENTA
001,6e4b44e7-c69b-4d9e-b30f-672b47ff0f71,a54c57c7-15ec-45a6-a8be-20aab6f663a1,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",TH,QIWI
001,8cfc0610-05b3-41c9-891f-d02bc0d6f48a,6a2e9146-8800-4260-9daf-f1d0ecf45f60,Curabitur convallis.,AR,VRTS
001,297954d4-b879-4bb1-a596-3fa679c09a2a,957fdf2d-be24-4b33-a6e6-ac652fc8764f,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",CN,AAAP
001,75de31f9-cd0b-4114-9917-0f142c31ae56,9b80c3f4-0f16-4a0c-a060-c57eb31cae08,Phasellus id sapien in sapien iaculis congue.,JP,GLT
001,b3666cb1-0d17-4e89-a4ff-5fd99baf3436,80910cf8-0503-45b8-b175-69011f43a358,Aenean auctor gravida sem.,RU,LBIO
001,a6294044-18b2-44f6-92fc-f0d98883e9c1,9f6ce9fc-733f-415c-8442-54cabc7b1e0c,Sed accumsan felis.,CN,MKC
001,e227a5c4-c31a-4a3e-80dc-7b896fe97a8f,c67c294a-130a-4001-9a1e-a46756526bc3,Morbi non lectus.,MN,CHMA
001,bd1097cb-b6af-46fb-b1bf-f281241fd422,11ca5150-051b-4f7e-b310-90d3729cdf20,Phasellus in felis.,JP,MRTX
001,329d878e-e7f2-4c0f-8495-1939cba05dbb,43040f9f-b818-49c1-83c8-fc678aa629b5,Nullam molestie nibh in lectus.,CN,UNFI
001,b75a3571-8dd2-4439-877d-ce5bd1451b00,6de6948b-0fb7-4e8a-b607-ab3383deec6d,Phasellus in felis.,HR,LHO
001,39f8ed9b-841b-4097-8d01-a2f6ac557441,e2941a87-3034-4c97-956e-c6f28e36faa4,Integer a nibh.,CN,MYCC
001,8ddf80b3-1d4d-49f6-b5fc-19fd694cae55,c005575a-b896-495a-bb5f-1cf02ed3ab0c,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",CN,VRTS
001,f60a0ec3-4c73-43a2-82e2-61c3b0897224,10619a04-afd7-4ea0-959e-103f49dd74fa,Curabitur in libero ut massa volutpat convallis.,CN,RMAX
001,5a0266ac-11d3-4c4a-ab68-5ebc130f731f,df6abd75-8360-4dbf-9d02-96a18c6e3e5c,Maecenas pulvinar lobortis est.,ID,TVPT
001,05b4a566-44f1-4311-9acf-bb655e241a89,ec5a630d-2b41-4adc-b277-ea86421ab7fd,Quisque id justo sit amet sapien dignissim vestibulum.,CA,LAZ
001,ef627400-ed8e-42ce-b264-5293cfa09b2a,f44b752c-6cb2-458c-8e36-b215e6675430,In quis justo.,KP,FFNW
001,b080dd38-d9aa-4dc6-a150-8d69ee42f7c7,647cdc27-1808-4f58-88ee-92954cc2d8b3,Proin interdum mauris non ligula pellentesque ultrices.,BR,TRMK
001,d7c2f53a-bb53-4aea-ad32-9ed2d3f9bfce,c5dabd1b-0ee4-48cc-8aa6-513000222adf,Nulla suscipit ligula in lacus.,ID,MYN
001,3ea359d2-fe97-4715-a200-ee5a6208f057,0af2e841-998a-4929-8308-54ce2cf2a0c0,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",ID,PRN
001,bbb8bf95-190b-4930-ae59-654fb34a43cb,3f21daf0-3250-468c-951f-640314a67112,Proin interdum mauris non ligula pellentesque ultrices.,BR,VTWG
001,73177d70-d043-4d39-bdef-84c22a15ccf5,f449372e-1067-4e09-977d-2302b249b566,Curabitur at ipsum ac tellus semper interdum.,ID,WFC^J
001,65e7c691-7bcf-4df5-af87-bdd76ab4ac7b,88f56189-1528-4e32-a8de-2008ec594a0b,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",CN,UBP^G
001,e441cffe-68e1-4bec-a8d2-dbf1150504e7,28c8e66e-d4ff-46a7-a273-9ecbad47046b,Curabitur in libero ut massa volutpat convallis.,PL,FTSL
001,3f85ad55-bde6-41ad-9643-9cf9854fccdb,de16bece-f9ac-4e37-ab26-768a2822f617,Integer a nibh.,NG,OMNT
001,f03486e8-807f-4d9d-9174-bee63fc1347a,43be6281-61da-4158-87cb-a709329d8843,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",UA,GLNG
001,d915c32c-9351-41b2-b0e0-080fd89a720a,a0ade85c-c346-4d6e-b609-3567b5b1d1a5,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",CN,ATH
001,4fa03b66-b13c-49ad-b0f1-80094c594671,042be338-80a6-4371-88f2-e33c261872a8,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",CN,TGNA
001,8ff589c3-33e9-4334-bba3-70830038138e,8b2a0ad1-7898-4e32-8c47-b05ce14ecdff,Donec ut dolor.,SE,FORK
001,39b5812a-a10b-414f-af78-f2d5a38e9362,f30c4a16-2760-428e-8ee8-7520c0173aa6,Vestibulum rutrum rutrum neque.,CN,PSF
001,0bbf4c5d-7009-4a28-9229-80f15f7387ff,b3373ac8-a4e3-4917-8de1-522ba3d2e12f,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",ID,MAV
001,97aaf6f3-deea-4c44-8fa7-dfc8793343db,058fac78-61db-45dd-b79e-85364b696ca8,Morbi non quam nec dui luctus rutrum.,ID,AFC
001,0334df69-d5a3-4487-8d73-b53023d03ba2,d89a6c2c-4171-42f4-9ab1-f87273428b49,Curabitur at ipsum ac tellus semper interdum.,SE,NYNY
001,51442e04-6785-42d8-8890-d3e600d77dcc,b0260260-8d0b-4174-9214-f82089cf0960,Quisque porta volutpat erat.,PH,INGN
001,34fbd427-2f8d-4901-8c8d-9590715acb15,cde9fb7f-32e5-4796-be3a-4e7ef2071f20,Quisque porta volutpat erat.,ID,AXL
001,092626a0-400c-4ad8-9b46-3803e3acf0f8,84269071-7832-4c3f-9100-4ae5c8a5ac4a,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",CA,VVV
001,13713658-64c0-4384-809c-740f0a617890,302b2766-e1e2-4eaa-9228-cbe79ea58f42,Phasellus in felis.,CN,PSA^W
001,b747ca63-f87c-4994-95e4-444254be630c,d369c3af-bf02-4e03-ba2a-a582b30218aa,Nulla tellus.,CN,SQNS
001,06f5a9a0-65c4-4ac7-a78b-72617765f193,77d669fa-f97c-460e-86f3-fee3fc8c943e,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",PT,REG^G
001,1cc1a9e5-9525-4910-9c3e-0195b06ec537,e5735a3a-6264-4280-bab2-8765abf0598d,Mauris sit amet eros.,RU,PYN
001,5755fc95-e682-49e6-b503-0b9b1577aac4,827a8311-2bcd-4593-8586-1569fce0ad26,Pellentesque eget nunc.,AR,FCE.A
001,3b00e88c-f47a-43ac-8dc5-38ba015d08a8,fc07778a-7498-4af8-a987-39eda4f42923,Donec semper sapien a libero.,NI,ETX
001,62bacf7d-9b60-4608-999e-23d93dc8e3e5,5cbccdbf-be55-4b1f-9a5a-c7429b741b54,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",RU,BFZ
001,8c3e6bc9-c955-4887-b35c-e8fa907fce42,07a4d461-fd95-4591-a686-543acbb87313,Sed accumsan felis.,CN,NVUS
001,f25862ad-8287-4792-a2d8-93a1be3a5ba2,cf74e21b-7c5c-4088-a05c-abd40a8a67c6,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",GE,CCO
001,bb416e39-6812-4898-90de-becac16790a0,e2bcaf99-0412-412d-aad4-26537bb0df4a,In eleifend quam a odio.,MK,APDNW
001,eebfeab3-3f22-4c75-9d7e-cc11e831cd79,0e359a94-2b2a-4eb9-ad3f-87e702c6ecef,In congue.,CN,NS^A
001,fe886540-5ec5-43e8-a730-66551647ff25,2df9be60-23ea-4d19-a649-37a68a175b4e,Integer tincidunt ante vel ipsum.,FI,NMFC
001,7fb55ab7-98ae-4516-84e2-5372249cd6c4,21e521b9-cad6-4520-a0c2-b073193c3b64,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",MX,ALE
001,237ab9da-5db6-4782-bbc0-83730a75b092,53ff0df5-907c-4be5-88ae-9fada3f0e78d,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",PA,SGC
001,35ac4898-8d99-4a83-8778-3999d4a21ac0,d6aa6db4-91be-4370-b510-fa17a099e0c8,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,ID,HT
001,1e9294fa-ed98-4c0f-b29d-62319b7adbd7,dded91a3-a7e4-471a-b505-8aa1d2be3e80,Nulla ut erat id mauris vulputate elementum.,UA,BAS
001,74b7f54b-c4fa-45ae-af9f-486019fa41c9,f70fd5f2-e948-40e1-91ce-cc3d411f46f8,Aliquam sit amet diam in magna bibendum imperdiet.,AR,CDEV
001,0be3fb99-e18a-4b71-9bb4-5cbfa08eb590,e0cd4b1b-d1a1-441d-aaf8-ad56a2a508ff,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",GH,CACG
001,085ed1ef-ec25-4efe-a5d5-dade1392c834,a75a9b92-fb43-4ce4-8b87-22b82fb9a519,Proin risus.,GR,NM
001,e316ff58-2a75-44b3-8de1-3fb7601f3107,5a1710cf-c32a-40aa-881f-93840931a327,Maecenas tincidunt lacus at velit.,FR,AIG.WS
001,c6504ff9-d2e5-4381-8108-a3b7e151a0e7,227fa5d1-e626-459f-b6f3-1560f6f032f7,Vestibulum ac est lacinia nisi venenatis tristique.,CN,HABT
001,b679ab3d-3d96-4b5b-8434-846d13cf7572,2529a628-04f9-4dae-92f2-a7e99382fa14,In hac habitasse platea dictumst.,CN,RGCO
001,f869ef66-e45f-4200-84ac-28ef6fa35356,a8587ece-4ea1-48c1-ae3c-3d6bdfd8a4a3,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",PT,RE
001,47dbb994-13e9-4c6a-8736-284df8be03fa,88767cbf-6141-4097-a410-6162343b5005,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",CN,FORK
001,a7478d2a-7dc9-4720-b74b-103734ced9a1,a9c2ad81-7b57-4910-9734-ef90e63c78a9,Praesent blandit.,TH,C^K
001,6d766119-a9ce-4cf2-80bf-9fa415b88ae6,b9ca1d8c-cb7b-4f69-82d3-fcd33c92d5c0,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",CN,BOTZ
001,924ab7d5-61ba-41c8-a27f-de41d3afbec5,cd16d14e-5c3f-4b66-9276-e8609bf413c3,Phasellus in felis.,CN,CBL^D
001,b2b27b7b-ee22-4d7d-8176-1d21b63cfd76,bf679f7e-ed1d-4e9a-a420-3cbdd5ee779e,Quisque ut erat.,ID,CARZ
001,e66ea31d-bd6b-4419-acc8-f19b78d6f4e7,76823ba8-0063-446e-b6f6-3f080749d2ab,Proin risus.,ID,TSI
001,0b1c123d-33a6-4d48-a9b9-bcd42c73c31c,4f353a85-a239-4c7a-a72f-4a6ee2ed18ea,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",SE,FTLB
001,07e2378d-f850-4281-8c29-501f78b76177,74f4f2aa-d4ff-448a-bd00-faee4524a7aa,Praesent id massa id nisl venenatis lacinia.,CN,AGCO
001,37956ceb-0163-4155-adc6-e329099e6274,ad6a131e-3502-4c23-bbd3-32abb03cf0c9,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",BR,FULT
001,fc45415a-741f-43ea-ad44-96a9d08e4ede,f430ce86-06d8-4054-b8c0-6d8b81350808,Integer ac neque.,CN,ITGR
001,09a3dc0f-9494-40b4-abaf-659a3c3799cf,69b2746a-157b-4a0e-98a0-693c7fcd0f93,Fusce consequat.,SE,UAN
001,0f763cb6-c7e2-454b-93ed-d1747ea5334a,488c202a-0f19-4921-978c-27e293b1f4b1,Curabitur convallis.,ID,DVD
001,b78995c5-cf64-4c9f-9bcd-fbf208c57247,659ae442-bb60-416b-9e48-22b13ab6db57,Vestibulum sed magna at nunc commodo placerat.,NG,GSBD
001,420e6215-3c3c-4883-b7d9-d2f5ac87192f,89f49242-216f-4d63-928f-cf4549c297d9,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",CN,FR
001,2d092eae-62a2-44ca-8c3b-0ee1d8684754,860d79e8-38d9-4edf-b3b2-c9d294914979,Vestibulum rutrum rutrum neque.,RU,DFP
001,58ea5b06-01f9-4ea7-ac26-d15285b780d0,fa4df250-6c78-4e7c-9793-a05dd6d1b6e1,Nunc nisl.,FR,MSF
001,5b3ea0ab-24d6-4d13-b0ea-2bc44964adea,1322a28b-f3b6-4fb4-85ca-1fa2480ede9e,Morbi vel lectus in quam fringilla rhoncus.,ID,SAIA
001,c69e4d27-e2bc-45b1-bb8c-f7da2857ec58,542a25f6-626d-45c6-b2bb-0278afca947f,Donec semper sapien a libero.,TH,DCP
001,0223b580-b092-4d72-a1c3-ab5fa3060652,fd08009a-4247-42c8-bdb2-099578136cc4,Aenean sit amet justo.,PL,CYAD
001,f23a2582-6998-4f16-b6b8-404f53ea4b7c,64b7b276-1aa0-4175-8ecf-28728d9cbb5c,Cras non velit nec nisi vulputate nonummy.,BR,SFNC
001,916e75c0-d623-4692-b0a9-aefaeafba934,c4c80b07-366b-4ff0-8b06-fe55f9d4b454,Cras pellentesque volutpat dui.,TH,CGG
001,d1de7269-0d15-4d84-813b-b525e7d2ff10,981da1d7-938e-48c7-96d0-4c4d8c4b73ce,Vestibulum rutrum rutrum neque.,CN,AVXS
001,bc57fa1d-d11b-4050-90ae-26a290c2369b,f34a6058-6e8a-4c7b-82cc-8fc94d432649,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",CZ,CSF
001,c8bd64e1-937a-4f1e-b92c-3b03eb90f0ad,dd05c762-b70a-4e95-a157-a61518566a3a,Morbi porttitor lorem id ligula.,SE,LITE
001,cd0c65c8-bcf3-423f-8ec7-0a47a2285f9c,a5446c7a-51b4-440d-af25-e9e0715e73b7,Nullam porttitor lacus at turpis.,CO,CB
001,d0ebc7f2-0671-41ff-b960-9d991124a213,12f4cb7d-912a-4574-b2b0-e2dd48e4c37a,Nulla mollis molestie lorem.,TT,BDX
001,405fdf7c-7644-4f4b-aa5b-a88c436d7478,c81cdb2d-342b-4cdc-93e9-c9b4c7acbe1b,Quisque ut erat.,FR,MEDP
001,47e730ad-a626-440f-8537-275e950af3aa,8a0405df-59a5-4a98-bf8d-f506401a10f2,Phasellus in felis.,ID,TCCB
001,f834f07b-2b3f-4592-922a-63c21dfdd7a0,fc67a27c-5c29-4972-bfd3-f286125c34b9,Ut at dolor quis odio consequat varius.,BR,TWO^A
001,c96649fa-42a1-419f-883e-6de00f2a03a5,39ca799c-57ea-4171-921d-bec4bfc07a7c,Pellentesque ultrices mattis odio.,US,NTRI
001,6e549a24-3cf4-4432-a9bf-bf8b4b2afe2e,f250a486-ec06-45e6-b4ae-b2a7ebfd9662,Praesent blandit lacinia erat.,VE,JFC
001,83793a85-f508-491e-a069-a6aed2bdbb72,734e0d98-a377-44c3-8973-6afe0a01ef7e,Aenean fermentum.,IR,AED
001,b2738e55-c3d3-4f50-9769-62ddc04cf278,d0d428f6-5c97-49c8-91b4-165b2cc3b8e0,Donec ut mauris eget massa tempor convallis.,ID,AVGR
001,218c3772-715d-4e18-b637-c406b174f59c,dbb5bfb0-5ba0-4b1d-9f4f-d1eb7545fbfd,Quisque ut erat.,ET,CXSE
001,db9d0f05-08e6-4127-9611-631ea9c11681,c8668f20-4dea-4146-a874-8eeccaf15b4e,Donec semper sapien a libero.,PT,NGVC
001,041223dc-af83-4f61-866e-58c7dea82944,b65c4cd2-ce06-44b2-afaa-24656f2d9ed4,Aliquam quis turpis eget elit sodales scelerisque.,ES,ATTO
001,6eb9aeca-db40-48a8-83e3-59cebb6f9fc1,093a5573-61ec-4bf1-a685-14e189e2f42d,Nullam varius.,ID,PAACU
